RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,PCT GREENS IN REGULATION,GREENS HIT,# HOLES,RELATIVE/PAR,YEAR
167,168,Tim Petrovic,88,62.17,940,"1,512",-0.25,2011
168,167,Rocco Mediate,53,62.16,593,954,-0.21,2011
169,171,Matt Bettencourt,84,62.1,939,"1,512",-0.28,2011
170,,Will Strickler,51,62.06,525,846,-0.23,2011
171,165,Colt Knost,80,62.01,826,"1,332",-0.23,2011
T172,172,Rich Beem,53,61.95,591,954,-0.19,2011
T172,176,Jarrod Lyle,83,61.95,881,"1,422",-0.23,2011
174,170,Zack Miller,86,61.79,912,"1,476",-0.24,2011
175,173,Stuart Appleby,65,61.62,721,"1,170",-0.25,2011
176,174,Anthony Kim,72,61.58,787,"1,278",-0.28,2011
177,177,Nate Smith,66,61.57,665,"1,080",-0.26,2011
178,184,J.P. Hayes,56,61.52,598,972,-0.23,2011
179,183,Greg Chalmers,88,61.24,948,"1,548",-0.29,2011
180,179,Kevin Na,84,61.04,923,"1,512",-0.31,2011
181,182,Martin Piller,63,61.02,648,"1,062",-0.24,2011
182,181,D.J. Brigman,67,60.92,647,"1,062",-0.24,2011
183,180,Scott McCarron,65,60.75,667,"1,098",-0.26,2011
184,185,Kevin Kisner,70,60.59,698,"1,152",-0.26,2011
185,186,Steve Flesch,88,59.85,905,"1,512",-0.28,2011
186,187,Bio Kim,71,59.49,696,"1,170",-0.26,2011
1,2,John Senden,103,72.49,"1,344","1,854",-0.23,2010
2,3,Kevin Sutherland,86,71.96,"1,114","1,548",-0.24,2010
3,1,Joe Durant,67,71.95,790,"1,098",-0.25,2010
4,8,Charles Warren,64,71.74,749,"1,044",-0.25,2010
5,4,Troy Matteson,84,71.43,"1,080","1,512",-0.22,2010
6,6,Graham DeLaet,88,71.27,"1,052","1,476",-0.25,2010
7,5,D.J. Trahan,92,71.26,"1,180","1,656",-0.26,2010
8,7,Kris Blanks,91,71.15,"1,063","1,494",-0.2,2010
9,9,Paul Stankowski,62,70.88,689,972,-0.28,2010
10,12,Aron Price,70,70.49,812,"1,152",-0.25,2010
11,14,Cameron Percy,73,70.42,862,"1,224",-0.23,2010
12,19,Mark Wilson,87,70.28,"1,050","1,494",-0.22,2010
13,T15,Davis Love III,79,70.25,999,"1,422",-0.24,2010
14,18,John Merrick,109,70.24,"1,277","1,818",-0.24,2010
15,10,Cameron Tringale,55,70.18,619,882,-0.21,2010
16,20,Brett Quigley,96,70.12,"1,199","1,710",-0.24,2010
T17,T15,Brendon de Jonge,114,70.07,"1,337","1,908",-0.28,2010
T17,22,Garth Mulroy,53,70.07,618,882,-0.22,2010
T17,17,Boo Weekley,88,70.07,"1,009","1,440",-0.22,2010
20,21,Jonathan Byrd,85,70,"1,071","1,530",-0.25,2010
21,23,Bill Haas,87,69.92,"1,095","1,566",-0.26,2010
22,31,Rickie Fowler,98,69.9,"1,233","1,764",-0.26,2010
23,T28,Spencer Levin,110,69.88,"1,283","1,836",-0.26,2010
24,T25,Garrett Willis,82,69.87,981,"1,404",-0.25,2010
25,13,Tom Pernice Jr.,74,69.78,829,"1,188",-0.23,2010
26,11,Mathew Goggin,85,69.74,"1,067","1,530",-0.22,2010
27,33,Roger Tambellini,77,69.73,866,"1,242",-0.19,2010
28,T28,Jeff Gove,57,69.72,640,918,-0.18,2010
29,24,Billy Mayfair,78,69.68,878,"1,260",-0.2,2010
30,27,Nick Watney,91,69.63,"1,103","1,584",-0.29,2010
31,T28,Adam Scott,70,69.61,852,"1,224",-0.26,2010
32,T25,Heath Slocum,97,69.59,"1,165","1,674",-0.22,2010
33,35,Briny Baird,87,69.41,"1,037","1,494",-0.22,2010
34,34,Matt Kuchar,97,69.36,"1,186","1,710",-0.3,2010
35,36,Rocco Mediate,71,69.32,861,"1,242",-0.2,2010
36,T37,Chris Stroud,90,69.31,"1,023","1,476",-0.23,2010
37,T37,Bo Van Pelt,104,69.23,"1,296","1,872",-0.27,2010
38,32,Henrik Bjornstad,72,69.11,821,"1,188",-0.24,2010
39,T40,Chad Campbell,94,69.06,"1,156","1,674",-0.23,2010
40,42,Kenny Perry,69,69.04,845,"1,224",-0.21,2010
41,44,Greg Owen,69,69,857,"1,242",-0.23,2010
42,43,Dean Wilson,54,68.98,596,864,-0.26,2010
T43,39,Jay Williamson,76,68.95,844,"1,224",-0.22,2010
T43,T40,Pat Perez,90,68.95,"1,117","1,620",-0.27,2010
45,45,Josh Teater,101,68.8,"1,226","1,782",-0.24,2010
46,47,J.J. Henry,92,68.72,"1,039","1,512",-0.24,2010
47,48,Steve Elkington,74,68.71,841,"1,224",-0.25,2010
48,49,Paul Casey,64,68.68,717,"1,044",-0.3,2010
T49,50,Hunter Mahan,85,68.65,"1,038","1,512",-0.25,2010
T49,51,Michael Bradley,77,68.65,902,"1,314",-0.23,2010
51,T63,Vijay Singh,75,68.62,914,"1,332",-0.24,2010
52,66,Stewart Cink,84,68.61,988,"1,440",-0.27,2010
53,53,Alex Prugh,88,68.6,"1,062","1,548",-0.28,2010
54,57,Charles Howell III,103,68.57,"1,222","1,782",-0.26,2010
55,54,Bubba Watson,77,68.54,950,"1,386",-0.31,2010
T56,46,Will MacKenzie,72,68.52,888,"1,296",-0.24,2010
T56,55,K.J. Choi,82,68.52,962,"1,404",-0.26,2010
58,52,Richard Johnson,90,68.5,"1,011","1,476",-0.23,2010
59,56,Vaughn Taylor,87,68.33,"1,070","1,566",-0.27,2010
60,58,Steve Stricker,73,68.29,885,"1,296",-0.29,2010
61,68,Johnson Wagner,85,68.24,995,"1,458",-0.24,2010
62,61,Ricky Barnes,103,68.23,"1,265","1,854",-0.26,2010
T63,T69,Sean O'Hair,84,68.22,"1,007","1,476",-0.23,2010
T63,62,Ben Crane,85,68.22,"1,007","1,476",-0.27,2010
T63,73,Omar Uresti,74,68.22,835,"1,224",-0.19,2010
66,59,John Rollins,81,68.18,994,"1,458",-0.25,2010
67,T63,Robert Allenby,76,68.17,908,"1,332",-0.27,2010
68,80,Brett Wetterich,54,68.11,662,972,-0.26,2010
69,72,Ben Curtis,78,68.02,955,"1,404",-0.21,2010
T70,T69,Kevin Stadler,86,67.95,954,"1,404",-0.27,2010
T70,T69,Dustin Johnson,83,67.95,"1,003","1,476",-0.3,2010
T72,65,Michael Letzig,84,67.92,"1,027","1,512",-0.26,2010
T72,76,Woody Austin,93,67.92,"1,088","1,602",-0.24,2010
74,81,D.A. Points,90,67.9,"1,100","1,620",-0.23,2010
T75,74,Ernie Els,72,67.86,855,"1,260",-0.27,2010
T75,60,Nicholas Thompson,88,67.86,"1,026","1,512",-0.23,2010
77,75,Martin Laird,91,67.83,"1,111","1,638",-0.26,2010
78,77,Freddie Jacobson,83,67.8,"1,013","1,494",-0.26,2010
T79,88,Jason Bohn,84,67.79,"1,025","1,512",-0.27,2010
T79,T78,Stephen Ames,75,67.79,903,"1,332",-0.25,2010
T79,86,Bob Estes,79,67.79,964,"1,422",-0.23,2010
82,T78,Scott Piercy,88,67.74,"1,073","1,584",-0.28,2010
83,82,Geoff Ogilvy,62,67.69,731,"1,080",-0.28,2010
T84,T84,Lee Janzen,77,67.68,938,"1,386",-0.23,2010
T84,83,Jason Day,82,67.68,999,"1,476",-0.25,2010
86,T89,Robert Garrigus,71,67.61,791,"1,170",-0.28,2010
87,T84,David Toms,86,67.58,"1,034","1,530",-0.27,2010
T88,T91,Jerry Kelly,99,67.49,"1,154","1,710",-0.24,2010
T88,97,Steve Marino,81,67.49,984,"1,458",-0.27,2010
90,87,Lucas Glover,75,67.42,898,"1,332",-0.26,2010
91,67,Chris DiMarco,88,67.39,"1,019","1,512",-0.25,2010
92,T91,Chris Riley,73,67.33,812,"1,206",-0.24,2010
93,T89,Jim Furyk,76,67.12,894,"1,332",-0.26,2010
94,T94,John Mallinger,78,67.11,918,"1,368",-0.24,2010
95,T113,Michael Connell,89,66.94,976,"1,458",-0.25,2010
96,98,Jeff Overton,89,66.86,"1,023","1,530",-0.29,2010
97,93,James Driscoll,78,66.81,938,"1,404",-0.26,2010
98,96,Brent Delahoussaye,57,66.78,613,918,-0.2,2010
99,T94,Mathias Grönberg,61,66.77,661,990,-0.21,2010
100,116,Jeff Maggert,76,66.75,817,"1,224",-0.22,2010
101,120,Rory Sabbatini,79,66.74,913,"1,368",-0.27,2010
T102,99,Tim Clark,88,66.73,"1,021","1,530",-0.27,2010
T102,T100,Blake Adams,84,66.73,985,"1,476",-0.26,2010
T104,T100,Ryan Moore,80,66.67,948,"1,422",-0.27,2010
T104,T100,Marc Leishman,87,66.67,"1,044","1,566",-0.25,2010
T104,T100,Kevin Streelman,90,66.67,"1,032","1,548",-0.29,2010
T104,T100,Jason Dufner,87,66.67,"1,044","1,566",-0.23,2010
T104,,Cliff Kresge,50,66.67,552,828,-0.22,2010
109,106,Alex Cejka,81,66.6,947,"1,422",-0.23,2010
110,112,Charlie Wi,95,66.55,"1,138","1,710",-0.27,2010
111,108,Zach Johnson,93,66.54,"1,090","1,638",-0.28,2010
112,109,Charley Hoffman,85,66.53,994,"1,494",-0.31,2010
113,107,Tim Herron,79,66.51,874,"1,314",-0.24,2010
114,T100,Chris Couch,66,66.5,790,"1,188",-0.3,2010
115,T113,Brenden Pappas,66,66.49,742,"1,116",-0.24,2010
116,110,James Nitties,92,66.47,"1,029","1,548",-0.26,2010
117,111,Chris Tidland,77,66.36,872,"1,314",-0.24,2010
118,115,Tim Petrovic,105,66.35,"1,254","1,890",-0.25,2010
119,117,Justin Rose,78,66.31,931,"1,404",-0.28,2010
120,119,Rory McIlroy,54,66.24,620,936,-0.25,2010
121,121,Webb Simpson,98,66.16,"1,167","1,764",-0.28,2010
122,122,Cameron Beckman,68,66.15,762,"1,152",-0.21,2010
123,123,Sergio Garcia,58,66.13,619,936,-0.24,2010
124,124,David Duval,71,66.1,821,"1,242",-0.27,2010
125,129,Joe Ogilvie,99,66.07,"1,106","1,674",-0.26,2010
126,T126,Trevor Immelman,55,66.06,654,990,-0.2,2010
127,128,Camilo Villegas,78,66.05,856,"1,296",-0.25,2010
128,125,George McNeill,79,66.03,939,"1,422",-0.27,2010
129,130,Greg Chalmers,93,66.01,"1,105","1,674",-0.27,2010
130,131,J.P. Hayes,79,66,891,"1,350",-0.28,2010
131,118,Tom Gillis,97,65.98,"1,152","1,746",-0.3,2010
132,T126,Andrew McLardy,52,65.97,570,864,-0.22,2010
133,132,Retief Goosen,75,65.96,843,"1,278",-0.29,2010
T134,T133,Paul Goydos,78,65.95,926,"1,404",-0.25,2010
T134,T133,Y.E. Yang,72,65.95,831,"1,260",-0.28,2010
136,142,Roland Thatcher,72,65.9,854,"1,296",-0.21,2010
137,135,Kevin Na,94,65.89,"1,103","1,674",-0.28,2010
138,136,Jimmy Walker,82,65.88,925,"1,404",-0.26,2010
139,T137,Bill Lunde,79,65.85,889,"1,350",-0.22,2010
140,T137,Scott McCarron,90,65.8,"1,066","1,620",-0.26,2010
141,139,Ángel Cabrera,64,65.78,746,"1,134",-0.25,2010
142,140,John Daly,63,65.66,650,990,-0.26,2010
143,141,Steve Lowery,67,65.52,743,"1,134",-0.23,2010
144,151,J.B. Holmes,100,65.5,"1,179","1,800",-0.29,2010
T145,143,Troy Merritt,86,65.48,990,"1,512",-0.29,2010
T145,160,Mark Calcavecchia,50,65.48,495,756,-0.22,2010
T145,152,Ryan Palmer,84,65.48,990,"1,512",-0.3,2010
148,150,Jeff Quinney,91,65.45,"1,025","1,566",-0.28,2010
T149,T144,Jarrod Lyle,54,65.34,541,828,-0.23,2010
T149,T144,Michael Sim,64,65.34,741,"1,134",-0.28,2010
151,159,Matt Jones,89,65.29,"1,046","1,602",-0.29,2010
T152,T147,Bryce Molder,84,65.28,940,"1,440",-0.25,2010
T152,T147,Luke Donald,71,65.28,799,"1,224",-0.26,2010
T152,T147,Jeev Milkha Singh,59,65.28,611,936,-0.23,2010
155,153,Phil Mickelson,76,65.13,891,"1,368",-0.31,2010
156,157,Justin Leonard,89,65.09,"1,031","1,584",-0.26,2010
157,T155,Andres Romero,73,65.07,855,"1,314",-0.26,2010
158,T155,Brian Stuard,81,65.04,878,"1,350",-0.24,2010
159,158,Rod Pampling,77,64.94,900,"1,386",-0.24,2010
160,164,Justin Bolli,55,64.85,572,882,-0.19,2010
161,154,Martin Flores,75,64.79,828,"1,278",-0.25,2010
162,146,Matt Every,60,64.75,676,"1,044",-0.28,2010
163,163,Shaun Micheel,70,64.61,721,"1,116",-0.25,2010
164,161,Aaron Baddeley,94,64.6,"1,093","1,692",-0.31,2010
165,162,Ryuji Imada,90,64.51,"1,045","1,620",-0.27,2010
166,165,David Lutterus,69,64.29,729,"1,134",-0.21,2010
167,168,Ted Purdy,86,63.96,944,"1,476",-0.24,2010
168,166,Scott Verplank,74,63.85,839,"1,314",-0.26,2010
169,167,Carl Pettersson,99,63.8,"1,045","1,638",-0.29,2010
170,172,Steve Wheatcroft,74,63.47,754,"1,188",-0.25,2010
171,170,Brian Gay,101,63.44,"1,119","1,764",-0.27,2010
172,171,Chad Collins,87,63.29,900,"1,422",-0.27,2010
173,169,Chris Wilson,65,63.28,672,"1,062",-0.21,2010
174,173,Nathan Green,86,63.18,978,"1,548",-0.24,2010
175,174,Brian Davis,101,63.09,"1,147","1,818",-0.24,2010
176,178,Steve Flesch,78,62.76,836,"1,332",-0.25,2010
177,179,Vance Veazey,58,62.71,587,936,-0.22,2010
178,177,Craig Bowden,56,62.64,575,918,-0.18,2010
179,175,Skip Kendall,58,62.56,563,900,-0.23,2010
180,176,Kevin Johnson,62,62.5,630,"1,008",-0.21,2010
181,180,Ian Poulter,55,62.47,551,882,-0.23,2010
182,181,Brandt Snedeker,89,62.36,999,"1,602",-0.31,2010
183,186,Derek Lamely,81,61.93,836,"1,350",-0.25,2010
184,182,Padraig Harrington,57,61.9,624,"1,008",-0.29,2010
185,183,Stuart Appleby,101,61.84,"1,102","1,782",-0.26,2010
186,184,Rich Barcelo,70,61.72,711,"1,152",-0.27,2010
187,185,Daniel Chopra,74,61.64,821,"1,332",-0.27,2010
188,188,Greg Kraft,52,60.63,502,828,-0.19,2010
189,187,Matt Bettencourt,91,60.17,899,"1,494",-0.3,2010
190,189,Brad Faxon,58,59.05,574,972,-0.26,2010
191,190,Jerod Turner,54,58.94,488,828,-0.25,2010
192,191,Mike Weir,59,57.89,594,"1,026",-0.26,2010
1,1,John Senden,100,70.89,"1,276","1,800",-0.26,2009
2,7,Jonathan Byrd,89,70.59,"1,080","1,530",-0.29,2009
3,2,Joe Durant,62,70.58,686,972,-0.24,2009
4,3,Robert Garrigus,83,70.53,"1,003","1,422",-0.26,2009
5,5,Jay Williamson,69,70.49,774,"1,098",-0.19,2009
6,4,Greg Owen,97,70.41,"1,128","1,602",-0.24,2009
7,6,D.J. Trahan,96,70.37,"1,216","1,728",-0.26,2009
8,8,Jason Bohn,88,69.63,"1,103","1,584",-0.26,2009
9,9,Chad Campbell,90,69.19,"1,071","1,548",-0.25,2009
T10,10,Briny Baird,89,68.95,"1,055","1,530",-0.24,2009
T10,28,Tom Lehman,55,68.95,633,918,-0.17,2009
12,11,Chris Stroud,88,68.72,"1,039","1,512",-0.27,2009
13,12,Scott Sterling,51,68.6,531,774,-0.22,2009
14,13,Charles Warren,63,68.52,703,"1,026",-0.25,2009
15,23,Patrick Sheehan,51,68.48,530,774,-0.23,2009
16,14,Tiger Woods,64,68.46,764,"1,116",-0.32,2009
17,18,Rich Beem,77,68.44,850,"1,242",-0.24,2009
18,15,Troy Matteson,95,68.38,"1,120","1,638",-0.25,2009
19,16,Hunter Mahan,94,68.36,"1,132","1,656",-0.28,2009
20,T21,David Toms,98,68.32,"1,156","1,692",-0.27,2009
21,17,Steve Marino,98,68.26,"1,155","1,692",-0.27,2009
22,25,Jeff Maggert,79,68.21,970,"1,422",-0.21,2009
23,33,Ricky Barnes,67,68.17,724,"1,062",-0.2,2009
T24,T19,J.J. Henry,97,68.1,"1,140","1,674",-0.23,2009
T24,T19,Robert Allenby,71,68.1,858,"1,260",-0.2,2009
26,50,Will MacKenzie,69,67.87,843,"1,242",-0.22,2009
27,T21,Sean O'Hair,80,67.84,928,"1,368",-0.27,2009
28,32,Zach Johnson,94,67.81,"1,123","1,656",-0.28,2009
29,24,Kirk Triplett,60,67.78,732,"1,080",-0.21,2009
30,30,Stephen Ames,77,67.7,914,"1,350",-0.3,2009
31,26,Casey Wittenberg,71,67.64,767,"1,134",-0.22,2009
32,29,Heath Slocum,95,67.58,"1,107","1,638",-0.24,2009
33,27,Steve Elkington,70,67.46,850,"1,260",-0.25,2009
T34,T59,Bill Haas,91,67.37,"1,055","1,566",-0.27,2009
T34,T40,Spencer Levin,75,67.37,861,"1,278",-0.23,2009
36,31,Kenny Perry,92,67.34,"1,103","1,638",-0.26,2009
37,T34,Michael Allen,73,67.23,835,"1,242",-0.26,2009
38,T34,Matt Jones,56,67.22,605,900,-0.27,2009
39,36,Marc Leishman,91,67.18,"1,052","1,566",-0.27,2009
40,37,Bryce Molder,69,67.12,737,"1,098",-0.26,2009
41,T52,Charles Howell III,99,67.09,"1,099","1,638",-0.25,2009
T42,38,Fred Couples,54,67.08,652,972,-0.28,2009
T42,45,Nicholas Thompson,96,67.08,"1,135","1,692",-0.25,2009
44,49,Tommy Armour III,58,67.05,700,"1,044",-0.25,2009
45,63,Justin Leonard,95,67.03,"1,098","1,638",-0.29,2009
46,39,Bill Lunde,83,67.01,977,"1,458",-0.24,2009
47,T40,Scott Verplank,88,67,"1,013","1,512",-0.28,2009
48,43,Tim Clark,81,66.95,940,"1,404",-0.29,2009
49,44,Jason Dufner,90,66.93,"1,036","1,548",-0.26,2009
50,42,Davis Love III,89,66.92,"1,048","1,566",-0.25,2009
51,46,Kevin Stadler,65,66.86,686,"1,026",-0.25,2009
52,47,Boo Weekley,79,66.81,926,"1,386",-0.23,2009
53,48,Charley Hoffman,97,66.78,"1,166","1,746",-0.3,2009
T54,T52,Kevin Sutherland,96,66.73,"1,141","1,710",-0.26,2009
T54,58,Bo Van Pelt,100,66.73,"1,105","1,656",-0.29,2009
T54,68,Nick O'Hern,90,66.73,"1,033","1,548",-0.25,2009
T57,T59,Brendon de Jonge,90,66.67,"1,032","1,548",-0.26,2009
T57,T54,Steve Stricker,81,66.67,948,"1,422",-0.3,2009
T57,51,Steve Flesch,77,66.67,924,"1,386",-0.23,2009
T57,T54,Camilo Villegas,76,66.67,876,"1,314",-0.27,2009
61,T54,Kevin Streelman,97,66.61,"1,115","1,674",-0.27,2009
62,T54,Glen Day,79,66.59,851,"1,278",-0.2,2009
63,61,Alex Cejka,82,66.52,922,"1,386",-0.25,2009
64,62,Mark Wilson,99,66.49,"1,137","1,710",-0.26,2009
65,64,Tag Ridings,50,66.41,526,792,-0.29,2009
66,65,Jeff Klauk,97,66.37,"1,135","1,710",-0.25,2009
67,66,Martin Laird,72,66.35,836,"1,260",-0.29,2009
68,T77,Billy Mayfair,83,66.33,991,"1,494",-0.2,2009
69,T93,Rick Price,54,66.32,573,864,-0.21,2009
70,82,Kris Blanks,60,66.26,644,972,-0.29,2009
T71,84,D.A. Points,99,66.25,"1,109","1,674",-0.26,2009
T71,67,Ted Purdy,101,66.25,"1,109","1,674",-0.28,2009
73,81,Colt Knost,71,66.23,751,"1,134",-0.25,2009
74,79,Scott Piercy,85,66.19,965,"1,458",-0.28,2009
75,69,Vijay Singh,71,66.18,822,"1,242",-0.23,2009
76,70,Y.E. Yang,83,66.17,941,"1,422",-0.27,2009
77,71,Ryan Moore,89,66.14,"1,012","1,530",-0.28,2009
78,72,Nick Watney,86,66.09,"1,023","1,548",-0.3,2009
79,73,Ernie Els,70,66.08,785,"1,188",-0.25,2009
80,74,Dustin Johnson,85,66.07,999,"1,512",-0.31,2009
81,T75,K.J. Choi,65,66.06,761,"1,152",-0.23,2009
82,83,Brett Quigley,92,66.01,998,"1,512",-0.26,2009
T83,97,Justin Rose,71,65.95,831,"1,260",-0.27,2009
T83,T75,Chez Reavie,81,65.95,914,"1,386",-0.24,2009
85,80,Rod Pampling,72,65.88,842,"1,278",-0.26,2009
86,87,Aron Price,89,65.71,958,"1,458",-0.23,2009
87,86,Harrison Frazar,93,65.67,"1,052","1,602",-0.31,2009
88,88,Lucas Glover,93,65.65,"1,099","1,674",-0.28,2009
89,105,Johnson Wagner,81,65.64,957,"1,458",-0.26,2009
T90,T91,Matt Weibring,65,65.63,697,"1,062",-0.28,2009
T90,121,Darron Stiles,52,65.63,567,864,-0.22,2009
T90,96,Rocco Mediate,79,65.63,886,"1,350",-0.22,2009
T93,89,Mathew Goggin,76,65.62,874,"1,332",-0.25,2009
T93,T100,Jason Gore,74,65.62,815,"1,242",-0.23,2009
95,90,Sergio Garcia,59,65.61,685,"1,044",-0.26,2009
T96,T91,Rory Sabbatini,81,65.56,944,"1,440",-0.28,2009
T96,T118,Kent Jones,73,65.56,767,"1,170",-0.22,2009
T98,T93,Jim Furyk,86,65.53,979,"1,494",-0.29,2009
T98,102,Cameron Beckman,87,65.53,979,"1,494",-0.24,2009
T100,95,Greg Chalmers,85,65.51,908,"1,386",-0.3,2009
T100,85,Mark Calcavecchia,72,65.51,849,"1,296",-0.25,2009
102,99,Tim Petrovic,97,65.44,"1,119","1,710",-0.26,2009
103,103,Richard Johnson,85,65.41,989,"1,512",-0.25,2009
T104,98,Scott McCarron,91,65.38,"1,071","1,638",-0.27,2009
T104,108,Ryan Palmer,78,65.38,918,"1,404",-0.27,2009
106,T100,Woody Austin,84,65.34,988,"1,512",-0.26,2009
107,104,Gary Woodland,53,65.13,551,846,-0.24,2009
108,106,Jarrod Lyle,65,65.11,668,"1,026",-0.22,2009
109,113,Dean Wilson,81,65.01,901,"1,386",-0.28,2009
110,107,Vaughn Taylor,88,64.95,982,"1,512",-0.3,2009
111,T114,John Merrick,91,64.93,970,"1,494",-0.28,2009
112,109,Andres Romero,58,64.91,666,"1,026",-0.28,2009
113,117,Ben Crane,93,64.87,"1,086","1,674",-0.28,2009
114,110,Peter Lonard,86,64.84,957,"1,476",-0.21,2009
T115,134,Chris Riley,77,64.79,828,"1,278",-0.28,2009
T115,T114,John Mallinger,90,64.79,"1,003","1,548",-0.27,2009
117,112,Jason Day,61,64.78,618,954,-0.3,2009
118,120,Tom Pernice Jr.,82,64.77,956,"1,476",-0.25,2009
119,122,Brian Bateman,55,64.75,641,990,-0.23,2009
120,111,Charlie Wi,92,64.73,"1,072","1,656",-0.3,2009
T121,128,Bob Heintz,59,64.65,640,990,-0.28,2009
T121,135,Brian Davis,103,64.65,"1,152","1,782",-0.29,2009
T121,T118,Peter Tomasulo,61,64.65,640,990,-0.23,2009
124,116,Jerry Kelly,90,64.63,954,"1,476",-0.29,2009
125,123,Chris DiMarco,97,64.58,"1,081","1,674",-0.25,2009
126,124,Michael Letzig,96,64.43,"1,067","1,656",-0.28,2009
127,126,Phil Mickelson,66,64.29,729,"1,134",-0.31,2009
128,127,Geoff Ogilvy,78,64.27,833,"1,296",-0.29,2009
T129,T129,Ben Curtis,63,64.25,717,"1,116",-0.23,2009
T129,T129,Bob Estes,78,64.25,902,"1,404",-0.27,2009
131,131,Kevin Na,91,64.24,"1,006","1,566",-0.29,2009
T132,T132,Matt Kuchar,82,64.23,948,"1,476",-0.28,2009
T132,T132,Bubba Watson,73,64.23,844,"1,314",-0.3,2009
134,T141,John Rollins,92,64.2,"1,017","1,584",-0.27,2009
135,139,Steve Lowery,83,64.12,958,"1,494",-0.26,2009
136,136,Lee Janzen,74,64.05,784,"1,224",-0.26,2009
137,138,Mark Brooks,55,63.95,541,846,-0.21,2009
T138,144,Tim Herron,87,63.92,"1,001","1,566",-0.26,2009
T138,T141,Brandt Snedeker,81,63.92,886,"1,386",-0.27,2009
140,143,Brian Vranesh,51,63.83,540,846,-0.22,2009
141,137,Cliff Kresge,78,63.81,827,"1,296",-0.24,2009
142,147,George McNeill,82,63.68,917,"1,440",-0.28,2009
143,146,Todd Hamilton,83,63.65,928,"1,458",-0.24,2009
144,145,Stewart Cink,79,63.47,834,"1,314",-0.26,2009
145,155,Paul Goydos,79,63.42,879,"1,386",-0.27,2009
146,153,Jeff Quinney,78,63.39,890,"1,404",-0.27,2009
147,148,James Nitties,86,63.35,935,"1,476",-0.28,2009
148,T150,Freddie Jacobson,83,63.31,923,"1,458",-0.27,2009
149,T150,Jimmy Walker,74,63.24,774,"1,224",-0.28,2009
150,152,Stuart Appleby,79,63.18,887,"1,404",-0.22,2009
151,154,Pat Perez,74,63.12,818,"1,296",-0.29,2009
152,168,Daniel Chopra,89,63.11,"1,011","1,602",-0.31,2009
153,161,Ken Duke,87,63.09,988,"1,566",-0.23,2009
154,162,David Mathis,82,63.08,863,"1,368",-0.24,2009
155,T158,Matt Bettencourt,98,63.04,"1,112","1,764",-0.27,2009
156,156,Mike Weir,85,63.03,953,"1,512",-0.28,2009
157,157,Luke Donald,79,63.01,862,"1,368",-0.29,2009
T158,149,Brad Adamonis,70,62.99,771,"1,224",-0.23,2009
T158,167,Corey Pavin,73,62.99,737,"1,170",-0.27,2009
T158,160,Marc Turnesa,77,62.99,873,"1,386",-0.2,2009
161,163,Nathan Green,104,62.89,"1,132","1,800",-0.25,2009
162,164,Adam Scott,53,62.82,588,936,-0.22,2009
163,165,Bart Bryant,58,62.76,610,972,-0.24,2009
164,166,Anthony Kim,76,62.69,835,"1,332",-0.33,2009
165,172,Greg Kraft,51,62.65,530,846,-0.18,2009
166,169,Webb Simpson,94,62.59,"1,059","1,692",-0.28,2009
167,175,Carl Pettersson,86,62.53,968,"1,548",-0.26,2009
168,176,Brian Gay,96,62.44,"1,034","1,656",-0.28,2009
169,170,Ángel Cabrera,55,62.35,606,972,-0.27,2009
170,171,Retief Goosen,74,62.33,819,"1,314",-0.28,2009
171,173,Joe Ogilvie,85,62.32,931,"1,494",-0.3,2009
T172,177,Ryuji Imada,85,61.44,940,"1,530",-0.26,2009
T172,174,Brendon Todd,53,61.44,564,918,-0.19,2009
174,179,Jeff Overton,92,61.43,973,"1,584",-0.28,2009
175,178,Padraig Harrington,66,61.2,716,"1,170",-0.26,2009
176,183,J.B. Holmes,74,61.19,815,"1,332",-0.26,2009
177,181,Leif Olson,51,61.11,517,846,-0.25,2009
178,180,Ian Poulter,59,61.01,615,"1,008",-0.26,2009
179,182,David Duval,56,60.91,614,"1,008",-0.28,2009
180,184,Derek Fathauer,63,60.33,619,"1,026",-0.26,2009
181,185,Aaron Baddeley,66,59.57,697,"1,170",-0.31,2009
182,186,Parker McLachlin,71,58.37,746,"1,278",-0.26,2009
183,187,Eric Axley,71,57.3,691,"1,206",-0.24,2009
184,188,Brad Faxon,59,52.35,556,"1,062",-0.25,2009
1,2,Joe Durant,92,71.1,"1,075","1,512",-0.2,2008
2,T3,Robert Allenby,108,70.4,"1,356","1,926",-0.24,2008
3,1,Harrison Frazar,73,70.34,823,"1,170",-0.2,2008
4,5,John Huston,56,70.3,658,936,-0.26,2008
5,T3,Briny Baird,113,70,"1,323","1,890",-0.21,2008
6,6,Kent Jones,68,69.71,778,"1,116",-0.24,2008
7,7,Hunter Mahan,87,69.61,"1,065","1,530",-0.24,2008
8,8,John Riegger,73,69.49,838,"1,206",-0.23,2008
9,10,J.J. Henry,108,69.19,"1,345","1,944",-0.21,2008
10,9,John Senden,93,69.08,"1,144","1,656",-0.22,2008
11,17,Bob Estes,90,68.69,"1,088","1,584",-0.22,2008
12,11,Vijay Singh,82,68.45,961,"1,404",-0.25,2008
T13,12,Chad Campbell,94,68.44,"1,158","1,692",-0.27,2008
T13,13,George McNeill,97,68.44,"1,195","1,746",-0.26,2008
15,20,Steve Marino,119,68.36,"1,415","2,070",-0.26,2008
