PLAYER.NAME	YEAR	PCT.FAIRWAYS.HIT	AVG.DRIVE.DISTANCE	PCT.GREENS.IN.REGULATION	GREENS.HIT.RELATIVE.TO.PAR	EVENTS	MONEY	PCT.ONE.PUTTS	PCT.SAND.SAVES	TOTAL.OU.PAR	ADJ_MONEY_2019
Brian Watts	2004	NA	NA	NA	NA	9	23770	NA	NA	NA	32173.1763566576
Brian Watts	2005	NA	NA	NA	NA	7	18520	NA	NA	NA	24244.6359206315
Brian Wilson	2001	67.06	288.8	64.53	-0.24	31	169440	39.28	52.63	33	244645.666490964
Brice Garnett	2014	58.91	289.3	65.15	-0.25	28	617805	39.14	50.97	63	667183.356593522
Brice Garnett	2015	61.25	287.1	68.28	-0.23	29	637789	35.65	49.58	37	687948.493645674
Brice Garnett	2016	NA	NA	NA	NA	15	446565	NA	NA	NA	475684.35501058
Brice Garnett	2018	64.45	296.7	66.78	-0.26	30	1466224	38.42	41.43	52	1492795.05905388
Brice Garnett	2019	71.45	287.4	69.54	-0.28	28	1019594	36.21	44.36	41	1019594
Brice Garnett	2020	64.36	290.6	69.92	-0.27	19	626179	37.74	48.31	29	615033.30448983
Briny Baird	1999	69.05	274.8	67.74	-0.21	28	115357	34.9	44.96	56	177048.612423333
Briny Baird	2001	70.47	281.8	69.85	-0.26	31	812001	36.03	50.9	48	1172406.31395378
Briny Baird	2002	71.68	282.2	67.49	-0.26	33	817514	38.99	46.63	59	1161937.55290526
Briny Baird	2003	68.42	292.2	72.17	-0.27	33	2202519	35.83	48.57	43	3060966.61942967
Briny Baird	2004	64.97	289.4	70.62	-0.26	30	1156517	34.59	42.11	54	1565369.17965808
Briny Baird	2005	67.14	288.7	69.27	-0.26	33	624191	36.23	41.55	67	817131.940601238
Briny Baird	2006	71.39	285.1	70.2	-0.26	25	844547	36.22	44.55	29	1071049.75043735
Briny Baird	2007	66.24	292.1	69.27	-0.24	31	985453	35.41	53.74	31	1215083.59107941
Briny Baird	2008	66.03	285.2	70	-0.21	30	2039808	33.33	56.25	46	2422136.49992917
Briny Baird	2009	67.15	282.1	68.95	-0.24	28	1186982	34.14	54.74	44	1414491.44786136
Briny Baird	2010	65.45	282	69.41	-0.22	28	753577	34.74	60	24	883525.290943896
Briny Baird	2011	68.74	289.1	69.14	-0.24	19	942286	32.31	45.07	30	1070966.91114783
Briny Baird	2012	NA	NA	NA	NA	13	154111	NA	NA	NA	171605.679766849
Briny Baird	2014	63.7	281.6	63.44	-0.22	17	616316	37.56	51.76	32	665575.347564835
Bronson Burgoon	2016	57.3	293.1	66.24	-0.25	27	557020	37.34	47.71	32	593341.841451957
Bronson Burgoon	2018	64.53	302.8	68.44	-0.28	24	1179616	35.67	45.95	32	1200993.12000138
Bronson Burgoon	2019	66.49	296.1	67.98	-0.27	20	814673	36.67	50	37	814673
Bronson Burgoon	2020	59.57	294.6	66.88	-0.31	19	589539	41.72	53.33	17	579045.479480516
Bronson La'Cassie	2014	59.76	284.9	61.35	-0.23	18	160632	39.72	51.11	31	173470.588513092
Brook Schmitt	1994	NA	NA	NA	NA	1	1940	NA	NA	NA	3346.09808286951
Brooks Koepka	2014	56.91	307	64.98	-0.31	NA	NA	40.18	52.33	34	NA
Brooks Koepka	2015	57.33	308.2	69.48	-0.3	23	3571900	38.34	53.68	31	3852815.31110286
Brooks Koepka	2016	58.6	302.6	66.98	-0.31	21	3322393	40.56	51.75	39	3539037.70178286
Brooks Koepka	2017	55.8	311.1	63.47	-0.35	24	5612397	42.29	48.2	44	5853677.20855059
Brooks Koepka	2018	56.85	313.4	68.28	-0.31	17	7094047	41.13	53.76	23	7222606.03447769
Brooks Koepka	2019	61.83	309	69.97	-0.32	21	9684006	39.34	58.43	13	9684006
Brooks Koepka	2020	53.75	307	66.81	-0.29	13	1123227	38.47	43.84	28	1103234.08083343
Bruce Fleisher	1991	NA	NA	NA	NA	10	219335	NA	NA	NA	411733.117429481
Bruce Fleisher	1992	74.96	251.1	66.83	-0.23	29	236516	36.17	64.71	29	430932.910514313
Bruce Fleisher	1993	75.78	250.1	66.04	-0.22	28	214279	38.7	50	52	379223.644090568
Bruce Fleisher	1994	77.7	247.6	64.57	-0.2	29	88680	36.25	54.1	47	152954.627829314
Bruce Fleisher	1995	78.68	250	66.18	-0.21	22	108830	38.73	58.65	23	182586.875133982
Bruce Fleisher	1996	NA	NA	NA	NA	14	143380	NA	NA	NA	233702.010849006
Bruce Fleisher	1997	76.73	257.1	64.94	-0.25	17	151902	40.8	62.22	16	241936.701732946
Bruce Fleisher	1998	81.36	256.7	65.01	-0.22	25	201086	38.67	56.91	40	315377.295360155
Bruce Lehnhard	1992	NA	NA	NA	NA	3	2266	NA	NA	NA	4128.65926713386
Bruce Lietzke	1991	75.96	267.8	73.32	NA	19	566272	NA	46.49	-13	1062999.22891024
Bruce Lietzke	1992	74.89	268.7	70.03	-0.27	18	703805	33.92	36.71	30	1282334.96712496
Bruce Lietzke	1993	76.6	259.9	69.89	-0.23	16	163241	31.89	60.56	20	288898.337611191
Bruce Lietzke	1994	76.71	264.8	70.43	-0.28	18	564926	37.1	41.98	42	974380.312145949
Bruce Lietzke	1995	78.81	265.2	67.92	-0.22	16	269394	33.44	45.07	31	451969.205548507
Bruce Lietzke	1996	NA	NA	NA	NA	16	122941	NA	NA	NA	200387.494181808
Bruce Lietzke	1997	NA	NA	NA	NA	9	42880	NA	NA	NA	68295.6496313986
Bruce Lietzke	1998	NA	NA	NA	NA	10	377188	NA	NA	NA	591570.428982158
Bruce Lietzke	1999	NA	NA	NA	NA	9	59487	NA	NA	NA	91299.9714558007
Bruce Lietzke	2000	NA	NA	NA	NA	9	149196	NA	NA	NA	221504.436335656
Bruce Lietzke	2001	NA	NA	NA	NA	2	8840	NA	NA	NA	12763.6195218374
Bruce Vaughan	1995	60.34	270	64.76	-0.24	30	77561	36.62	45.45	41	130126.073897517
Bruce Zabriski	1992	66.37	260	66.97	-0.24	29	86275	35.86	49.53	34	157193.326686661
Bruce Zabriski	1993	NA	NA	NA	NA	8	16829	NA	NA	NA	29783.3885093741
Bruce Zabriski	1996	NA	NA	NA	NA	1	3506	NA	NA	NA	5714.59931675699
Bruce Zabriski	1998	NA	NA	NA	NA	6	36872	NA	NA	NA	57828.9469904402
Bruce Zabriski	1999	NA	NA	NA	NA	1	6675	NA	NA	NA	10244.7141302716
Bryan Gorman	1996	64.93	266	61.35	-0.24	24	47713	38.57	48.36	50	77769.7310896823
Bryan Norton	1991	68.46	259.3	64.67	NA	25	50139	NA	48.15	7	94120.3491225601
Bryce Molder	2002	61.87	277.3	63.58	-0.3	NA	NA	43.21	61.26	36	NA
Bryce Molder	2007	54.82	291.2	59.47	-0.23	21	257593	37.2	53.93	37	317617.407909782
Bryce Molder	2009	66	283.1	67.12	-0.26	21	1381211	35.99	57.65	24	1645948.41976714
Bryce Molder	2010	63.16	278	65.28	-0.25	26	1428438	38.29	54.01	46	1674760.64097672
Bryce Molder	2011	66.46	282	65	-0.3	27	1957944	41.94	57.52	47	2225325.68443172
Bryce Molder	2012	61.59	277.5	64.91	-0.25	25	1166115	39.52	48.31	60	1298492.36758777
Bryce Molder	2013	65.95	273.8	63.68	-0.29	24	816922	42.08	54.81	51	896526.369362741
Bryce Molder	2014	59.49	278.7	63.93	-0.26	25	828605	40.41	54.62	44	894831.646215513
Bryce Molder	2015	66.8	277.9	65.45	-0.27	26	1165547	40.8	52.03	52	1257212.49962485
Bryce Molder	2016	62.53	280.2	61.32	-0.28	26	1353385	42.74	58.27	37	1441635.75471878
Bryce Molder	2017	57.6	277	61.79	-0.24	26	216892	40.39	57.24	46	226216.313121997
Bryson DeChambeau	2017	58.34	299.4	65.48	-0.26	31	1817054	38.39	46	53	1895170.20740081
Bryson DeChambeau	2018	62.23	305.7	69.65	-0.3	26	8094489	39.31	48.67	47	8241178.14519882
Bryson DeChambeau	2019	65.02	302.5	66.2	-0.32	21	3186232	42.36	52.29	32	3186232
Bryson DeChambeau	2020	57.37	322.1	68.46	-0.34	17	4998495	43.19	62.89	8	4909524.10944138
Bubba Dickerson	2006	62.81	298.8	65.63	-0.27	32	650314	37.15	49.67	48	824724.553406639
Bubba Dickerson	2007	61.68	298.9	59.34	-0.25	19	87430	35.62	51.28	27	107802.968145688
Bubba Watson	2006	51.5	319.6	66.74	-0.29	27	1019264	37.2	42.97	57	1292624.86614691
Bubba Watson	2007	55.66	315.2	65.49	-0.28	26	1654807	39.17	52.82	41	2040410.68635779
Bubba Watson	2008	55.16	315.1	67.6	-0.24	29	1533523	34.77	40.99	49	1820956.69385593
Bubba Watson	2009	53.05	311.4	64.23	-0.3	24	1430244	38.89	45.86	54	1704379.59998975
Bubba Watson	2010	55.67	309.8	68.54	-0.31	22	3198998	37.23	47.01	42	3750639.46840063
Bubba Watson	2011	56.92	314.9	69.83	-0.29	22	3477811	36.64	38.71	61	3952749.48818718
Bubba Watson	2012	58.84	315.5	69.95	-0.3	19	4644997	35.61	39.33	20	5172297.03071147
Bubba Watson	2013	58.73	303.7	69.41	-0.27	21	1759276	36.45	46.08	39	1930707.36861904
Bubba Watson	2014	60.47	314.3	67.96	-0.32	21	6336978	38.81	41.8	39	6843463.96144302
Bubba Watson	2015	56.55	315.2	69.32	-0.33	19	6876797	38.97	46.88	33	7417628.92940626
Bubba Watson	2016	55.11	310.6	69.16	-0.28	19	3492842	35.75	47.32	39	3720601.2426497
Bubba Watson	2017	59.5	305.8	62.87	-0.27	22	1223129	38.98	46.32	34	1275712.02650441
Bubba Watson	2018	58.27	313.1	68.21	-0.28	24	5793748	37.27	44.2	46	5898742.88499118
Bubba Watson	2019	58.13	311.6	66.76	-0.27	19	1558014	37.64	49.47	25	1558014
Bubba Watson	2020	57.93	311	67.68	-0.28	20	1565323	37.54	45.36	23	1537460.97726678
Bud Cauley	2012	60.33	291.6	66.55	-0.26	28	1774479	39.56	60.84	15	1975917.84510515
Bud Cauley	2013	59.16	287.5	63.76	-0.25	24	443698	36.33	47.57	34	486933.828484861
Bud Cauley	2014	57.54	293.4	67.46	-0.23	19	647886	36.71	50.68	15	699668.594734504
Bud Cauley	2016	NA	NA	NA	NA	14	760430	NA	NA	NA	810015.684347621
Bud Cauley	2017	60.1	295.9	67.36	-0.27	28	1553685	37.88	46.76	43	1620478.82103973
Bud Cauley	2018	60.81	295.4	64.26	-0.26	17	900591	41.19	54.37	29	916911.600838886
Bud Cauley	2019	63.26	293.4	67.21	-0.31	25	1090018	42.34	56.43	36	1090018
Bud Cauley	2020	59.02	290.5	65.57	-0.27	20	1042100	39.62	66.99	21	1023551.10377201
Buddy Gardner	1991	69.24	258.3	67.61	NA	30	201700	NA	55.56	-2	378628.900018357
Buddy Gardner	1992	61.99	255.9	63.3	-0.25	32	113394	37.58	58.58	48	206604.231658154
Buddy Gardner	1993	52.98	258	61.28	-0.21	25	13722	37.61	56.52	36	24284.7261944044
Buddy Gardner	1994	NA	NA	NA	NA	11	37609	NA	NA	NA	64867.7334013606
Buddy Gardner	1995	NA	NA	NA	NA	6	5622	NA	NA	NA	9432.17322432462
Buddy Gardner	1996	NA	NA	NA	NA	6	2616	NA	NA	NA	4263.94518329614
Bunky Henry	1998	NA	NA	NA	NA	2	2376	NA	NA	NA	3726.44765809519
Byeong Hun An	2017	57.17	300.3	64.04	-0.25	22	1236090	39.51	48.87	40	1289230.22742641
Byeong Hun An	2018	60.19	307.9	67.99	-0.26	24	2599264	37.5	48.85	44	2646368.12409061
Byeong Hun An	2019	57.98	307.1	67.75	-0.29	22	1990033	38.74	58.52	25	1990033
Byeong Hun An	2020	54.3	305.7	65.78	-0.28	22	2283951	41.19	50.71	44	2243297.73247402
Byron Smith	2015	58.15	291.9	68.89	-0.23	21	153930	34.75	45	22	166035.964287372
C.T. Pan	2017	64.2	287.2	67.25	-0.22	29	1267649	37.79	54.17	31	1322145.96717623
C.T. Pan	2018	68.98	292.7	71.2	-0.26	30	1881787	35.2	42.07	52	1915888.93360894
C.T. Pan	2019	64.77	285	64.16	-0.27	25	2362399	39.97	57.45	43	2362399
C.T. Pan	2020	60.26	287	67.26	-0.22	19	329997	34.23	46.24	38	324123.20659385
Calvin Peete	1991	NA	NA	NA	NA	11	4978	NA	NA	NA	9344.64384874258
Cameron Beckman	1997	NA	NA	NA	NA	1	5185	NA	NA	NA	8258.23095472952
Cameron Beckman	1999	64.28	280.1	63.99	-0.23	28	147036	37.24	38.81	71	225669.181551854
Cameron Beckman	2000	63.68	280.1	66.87	-0.23	26	291515	38	56.67	35	432798.907198509
Cameron Beckman	2001	66.86	285.4	68.8	-0.3	29	1071343	40.35	53.25	37	1546856.83590314
Cameron Beckman	2002	68.74	282.2	67.52	-0.28	26	907740	39.54	57.36	32	1290176.30801946
Cameron Beckman	2003	67.16	289.4	67.34	-0.28	26	608981	39.09	50.39	30	846335.724171687
Cameron Beckman	2004	66.54	291.2	67.01	-0.27	30	779189	39.12	47.29	36	1054648.09054134
Cameron Beckman	2005	65.52	286	64.79	-0.26	31	474107	39.37	52.55	41	620656.134040111
Cameron Beckman	2006	NA	NA	NA	NA	16	288427	NA	NA	NA	365781.49750031
Cameron Beckman	2007	67.7	291.9	69.87	-0.24	29	902258	34.9	47.76	40	1112502.46406488
Cameron Beckman	2008	67.64	281.9	65.82	-0.25	29	1312837	34.42	52.46	53	1558906.72855362
Cameron Beckman	2009	62.2	287	65.53	-0.24	26	726705	36.02	56.1	48	865992.91953719
Cameron Beckman	2010	63.72	285.7	66.15	-0.21	25	1158485	34.4	50	38	1358256.41796278
Cameron Beckman	2011	61.05	284.3	63.18	-0.25	25	455085	37.56	48.54	37	517232.535302137
Cameron Beckman	2012	61.67	285.2	65.3	-0.23	26	287506	37.23	50	41	320143.679341824
Cameron Beckman	2013	NA	NA	NA	NA	8	276805	NA	NA	NA	303778.061640467
Cameron Beckman	2014	NA	NA	NA	NA	12	72835	NA	NA	NA	78656.3717960994
Cameron Beckman	2015	NA	NA	NA	NA	8	32995	NA	NA	NA	35589.9216634953
Cameron Beckman	2016	NA	NA	NA	NA	12	59191	NA	NA	NA	63050.6928609077
Cameron Beckman	2018	NA	NA	NA	NA	6	12694	NA	NA	NA	12924.0419469535
Cameron Champ	2019	55.3	317.9	69.3	-0.29	26	1695748	36.84	37.04	44	1695748
Cameron Champ	2020	56.36	322	67.7	-0.29	20	2290839	38.65	48.18	31	2250063.12927163
Cameron Davis	2019	58.01	309	68.75	-0.29	25	477467	38.97	46.81	31	477467
Cameron Davis	2020	58.82	308	69.25	-0.29	20	857225	39.37	56.99	19	841966.792947854
Cameron Percy	2010	58.93	294	70.42	-0.23	25	620262	32.42	36.36	35	727221.191744763
Cameron Percy	2011	NA	NA	NA	NA	12	290319	NA	NA	NA	329965.682051444
Cameron Percy	2013	59.28	293.6	65.74	-0.24	21	277336	39.23	58.16	27	304360.804548764
Cameron Percy	2015	60.31	290	67.78	-0.26	23	575943	37.46	48.86	34	621238.558952523
Cameron Percy	2016	NA	NA	NA	NA	15	313456	NA	NA	NA	333895.659499057
Cameron Percy	2017	60.18	292.5	69.91	-0.23	23	623694	37.09	52.94	31	650506.967505996
Cameron Percy	2018	63.66	295.6	69.56	-0.29	16	387612	37.33	54.79	24	394636.343716917
Cameron Percy	2020	59.21	295	69.63	-0.26	17	470679	37.53	49.06	21	462301.132302375
Cameron Smith	2016	59.21	286.3	62.72	-0.26	24	477843	40.02	55.34	46	509001.912938364
Cameron Smith	2017	56.26	292.6	63.14	-0.31	26	2123216	41.8	49.18	45	2214494.2897001
Cameron Smith	2018	57.03	298.4	63.18	-0.3	24	3622607	41.52	56.52	41	3688256.24904108
Cameron Smith	2019	59.36	294.2	63.66	-0.29	23	1504820	42.34	58.68	30	1504820
Cameron Smith	2020	54.46	299.8	64.06	-0.31	19	2372487	41.93	57.52	40	2330257.83277491
Cameron Tringale	2010	58.71	294.5	70.18	-0.21	22	302618	29.9	39.66	20	354802.039466252
Cameron Tringale	2011	60.99	294.3	67.3	-0.25	32	1327807	36.01	43.26	68	1509135.61423014
Cameron Tringale	2012	64.41	290.4	66.6	-0.24	26	1225737	37.37	44.08	61	1364882.65665902
Cameron Tringale	2013	62.89	287.2	67.01	-0.25	24	971209	38.89	61.47	23	1065847.75371751
Cameron Tringale	2014	63.87	282.9	66.77	-0.25	31	2169723	37.89	52.2	60	2343139.13616459
Cameron Tringale	2015	68.5	281.8	64.58	-0.25	28	1837164	40.8	53.47	44	1981649.42697359
Cameron Tringale	2016	59.57	285.1	65.66	-0.27	25	1064066	39.83	48.57	46	1133451.00690535
Cameron Tringale	2017	58.15	280.9	64.39	-0.26	28	792814	40.23	52.94	40	826897.53458635
Cameron Tringale	2018	51.99	289.3	65.52	-0.23	26	179459	37.04	52.81	32	182711.174078961
Cameron Tringale	2019	60.53	296.9	69.66	-0.29	21	1049106	40.17	54.65	21	1049106
Cameron Tringale	2020	54.03	301.9	69.66	-0.27	18	911172	39.51	50	28	894953.561391562
Cameron Yancey	2003	67.54	288.5	58.59	-0.26	23	43810	39.78	41.44	58	60885.2625549264
Camilo Villegas	2006	58.06	302.1	65.29	-0.27	29	1742112	38.47	45.21	53	2209336.62997313
Camilo Villegas	2007	60.23	298.3	65.72	-0.26	24	1866961	38.48	46.81	48	2302000.88313213
Camilo Villegas	2008	58.15	293.3	64.6	-0.29	22	4422641	39.67	54.61	36	5251592.40094325
Camilo Villegas	2009	61.31	293	66.67	-0.27	21	1804981	37.67	48.84	42	2150942.63270399
Camilo Villegas	2010	61.66	289.6	66.05	-0.25	20	3035523	38.5	50.83	45	3558974.51984587
Camilo Villegas	2011	57.98	294.4	62.5	-0.26	25	1231918	39.05	45.71	59	1400151.77477688
Camilo Villegas	2012	62.01	290.3	69.55	-0.26	25	491729	35.64	44.12	41	547550.073038739
Camilo Villegas	2013	58.56	291.8	66.74	-0.27	23	709677	39.56	54.21	33	778830.958439413
Camilo Villegas	2014	59.95	292.5	66.96	-0.28	29	1642124	39.65	50.72	52	1773371.53675153
Camilo Villegas	2015	54.12	292.2	63.05	-0.26	27	718497	40.76	45.03	67	775003.847414954
Camilo Villegas	2016	52.18	287	62.1	-0.26	27	450056	40.23	45.32	59	479402.994141147
Camilo Villegas	2017	54.37	288.7	61.88	-0.3	25	971420	43.29	46.96	55	1013181.91031928
Camilo Villegas	2018	NA	NA	NA	NA	14	229439	NA	NA	NA	233596.916674576
Carl Cooper	1991	58.66	266.6	59.7	NA	26	37387	NA	36.3	4	70182.4426623019
Carl Cooper	1992	58.92	272.1	64.18	-0.24	29	38401	36.92	45.31	60	69966.7451532248
Carl Cooper	1993	NA	NA	NA	NA	19	10774	NA	NA	NA	19067.456640323
Carl Mason	1994	NA	NA	NA	NA	1	13350	NA	NA	NA	23025.9842300557
Carl Mason	1996	NA	NA	NA	NA	1	18406	NA	NA	NA	30000.8314387419
Carl Paulson	1995	67.56	278.2	62.37	-0.26	21	64501	38.98	44.14	44	108214.977791206
Carl Paulson	1996	63.06	280.4	65.07	-0.24	30	116071	36.02	52.98	56	189189.748230262
Carl Paulson	2000	69.83	284.6	67.58	-0.26	33	741995	39.21	54.12	52	1101605.83553765
Carl Paulson	2001	73.47	281.7	66.12	-0.23	31	508208	36.26	45.45	68	733775.288456325
Carl Paulson	2002	67.83	287.7	64.7	-0.27	28	568924	39.3	45.22	70	808615.094480426
Carl Paulson	2003	72.28	293.4	66.34	-0.28	32	365177	39.05	45.56	47	507507.361881314
Carl Paulson	2004	NA	NA	NA	NA	13	70088	NA	NA	NA	94865.5273237448
Carl Paulson	2005	NA	NA	NA	NA	13	198214	NA	NA	NA	259483.059631321
Carl Paulson	2011	NA	NA	NA	NA	11	29922	NA	NA	NA	34008.2224668151
Carl Paulson	2012	NA	NA	NA	NA	2	16943	NA	NA	NA	18866.3692552104
Carl Pettersson	2003	63.01	281.8	63.92	-0.29	26	977076	41	56.45	30	1357898.39753749
Carl Pettersson	2004	61.07	290.8	64.55	-0.31	28	1367962	42.15	52.87	38	1851564.26904527
Carl Pettersson	2005	60.82	291.7	66.08	-0.27	34	1993851	39.79	56.25	40	2610161.53212673
Carl Pettersson	2006	61.01	286.6	62.31	-0.26	28	2647982	40.02	53.05	61	3358155.86375016
Carl Pettersson	2007	59.41	288.5	63.84	-0.27	31	2040938	39.34	50.77	71	2516518.06246511
Carl Pettersson	2008	59.87	286	63.54	-0.26	29	2512538	40.25	53.13	60	2983471.9724891
Carl Pettersson	2009	57.55	288.6	62.53	-0.26	29	564605	38.95	51.05	46	672823.129516509
Carl Pettersson	2010	62.82	282.1	63.8	-0.29	29	1934465	38.5	62.94	43	2268047.92601922
Carl Pettersson	2011	62.29	291.8	65.77	-0.3	27	1540723	38.83	50.38	48	1751127.9507967
Carl Pettersson	2012	57.63	297.1	63.89	-0.29	26	3538656	41.73	56.71	45	3940364.20723401
Carl Pettersson	2013	59.43	290.2	62.22	-0.27	24	738143	38.61	46.26	58	810070.807078915
Carl Pettersson	2014	58.79	295.5	66.67	-0.25	28	1348393	37.24	46.91	51	1456163.94776217
Carl Pettersson	2015	59.05	291.6	63	-0.29	32	1186763	42.3	50.3	75	1280097.05116335
Carl Pettersson	2016	NA	NA	NA	NA	22	66986	NA	NA	NA	71353.9847608718
Carl Pettersson	2017	51.94	280.2	57.91	-0.28	27	164621	41.34	48	45	171698.152455859
Carl Pettersson	2020	NA	NA	NA	NA	2	43245	NA	NA	NA	42475.2590755402
Carl Suneson	1996	NA	NA	NA	NA	1	8215	NA	NA	NA	13390.026636383
Carlos Franco	1997	NA	NA	NA	NA	2	74950	NA	NA	NA	119374.042441076
Carlos Franco	1998	NA	NA	NA	NA	2	21079	NA	NA	NA	33059.676003783
Carlos Franco	1999	62.9	277.9	65.9	-0.3	22	1864584	38.16	58.72	24	2861742.32986943
Carlos Franco	2000	59.41	275.2	64.91	-0.29	24	1550592	39.75	57.43	53	2302092.59595819
Carlos Franco	2001	64.37	284.5	65.6	-0.28	27	486665	35.25	43.75	55	702670.463189477
Carlos Franco	2002	65.55	290.7	68.04	-0.27	31	652147	37.04	48.15	49	926900.44367987
Carlos Franco	2003	59.32	298	68.5	-0.26	30	672022	35.68	48.67	34	933947.407274292
Carlos Franco	2004	59.33	290.6	68.46	-0.25	27	1955395	36.7	47.1	36	2646666.73041339
Carlos Franco	2005	57.44	294.7	66.3	-0.24	25	1029267	37.5	51.02	28	1347419.2051901
Carlos Franco	2006	55.71	293.4	65.18	-0.23	29	454385	36.24	52.45	43	576248.498724732
Carlos Franco	2007	NA	NA	NA	NA	12	108021	NA	NA	NA	133192.089924115
Carlos Franco	2008	58.2	285.6	66.83	-0.25	25	378769	34.02	54.21	29	449763.026687645
Carlos Franco	2009	NA	NA	NA	NA	10	60261	NA	NA	NA	71811.2567331043
Carlos Franco	2010	NA	NA	NA	NA	11	123232	NA	NA	NA	144482.366969266
Carlos Franco	2020	NA	NA	NA	NA	2	6390	NA	NA	NA	6276.26096641697
Carlos Ortiz	2015	59.84	298.4	66.84	-0.29	30	964137	38.37	55.19	31	1039962.42772776
Carlos Ortiz	2016	52.77	298.9	64.44	-0.27	29	263466	37.7	38.53	50	280645.940181647
Carlos Ortiz	2019	62.3	301	67.82	-0.27	28	1073962	38.41	50	32	1073962
Carlos Ortiz	2020	55.36	300.3	66.74	-0.29	22	1631474	39.66	48.67	29	1602434.52017593
Carlos Sainz Jr	2015	NA	NA	NA	NA	20	124115	NA	NA	NA	133876.136604477
Casey Martin	1998	NA	NA	NA	NA	3	37221	NA	NA	NA	58376.3081994786
Casey Martin	2000	64.46	288.3	67.23	-0.25	29	143248	35.35	35.97	59	212673.714417344
Casey Wittenberg	2009	64.69	285	67.64	-0.22	25	376076	32.08	45.45	45	448158.679530027
Casey Wittenberg	2013	54.61	280.5	62.14	-0.21	27	425395	39.68	63.3	20	466847.305979106
Chad Campbell	1998	NA	NA	NA	NA	1	4332	NA	NA	NA	6794.17982107254
Chad Campbell	1999	NA	NA	NA	NA	2	11038	NA	NA	NA	16940.9969393166
Chad Campbell	2002	72.18	281.5	69.16	-0.27	34	825474	37.56	49.4	54	1173251.14866157
Chad Campbell	2003	68.92	294.6	71.79	-0.28	27	3912064	36	40.29	56	5436819.07718958
Chad Campbell	2004	63.92	288	67.74	-0.24	28	2264985	35.96	46.1	44	3065703.06479529
Chad Campbell	2005	61.57	294	68.54	-0.25	27	2391432	36.53	44.37	50	3130637.05015916
Chad Campbell	2006	59.77	290.9	67.43	-0.25	25	2811067	37.36	58.45	36	3564979.34255012
Chad Campbell	2007	62.79	287	63.77	-0.22	28	1701242	35.12	40.4	92	2097665.98574982
Chad Campbell	2008	65.68	289.9	68.44	-0.27	28	2404770	37.59	43.41	58	2855504.63128621
Chad Campbell	2009	63.5	291	69.19	-0.25	26	1725237	36.3	52.07	37	2055914.05938253
Chad Campbell	2010	69.01	285.1	69.06	-0.23	28	971154	35.66	52.67	45	1138621.69413521
Chad Campbell	2011	63.31	291.1	71.13	-0.22	29	1104024	35.19	41.48	57	1254792.25321513
Chad Campbell	2012	60.19	290.1	67.13	-0.23	27	895199	35.78	44.76	43	996821.984943344
Chad Campbell	2013	60.7	288.9	67.03	-0.24	25	510661	36.48	48.65	36	560421.989253743
Chad Campbell	2014	65.36	287.8	72.43	-0.2	18	470798	33.54	49.25	21	508426.75264447
Chad Campbell	2015	65.75	285.2	68.61	-0.24	30	1015707	36.66	53.91	27	1095588.1970924
Chad Campbell	2016	64.39	287.9	68.15	-0.25	28	1168073	37.65	55.32	38	1244240.03585206
Chad Campbell	2017	67.21	285.6	69.07	-0.24	29	1329941	36.37	52.99	29	1387115.93645585
Chad Campbell	2018	64.7	286.5	65.54	-0.21	28	801960	37.76	50	57	816493.199919556
Chad Campbell	2019	NA	NA	NA	NA	13	42130	NA	NA	NA	42130
Chad Campbell	2020	NA	NA	NA	NA	9	196875	NA	NA	NA	193370.716394889
Chad Collins	2008	58.98	277.5	60.86	-0.27	24	339959	38.58	55.34	37	403678.729752712
Chad Collins	2010	60.27	275.8	63.29	-0.27	26	815961	38.31	60.43	40	956666.909849786
Chad Collins	2011	NA	NA	NA	NA	16	183510	NA	NA	NA	208570.580338388
Chad Collins	2014	59.67	275.4	59.98	-0.25	28	408434	41.37	56.52	44	441078.280471862
Chad Collins	2015	63.82	278.4	66.1	-0.25	24	747899	41.07	62.81	18	806718.194338733
Chad Collins	2016	57.41	279.3	62.4	-0.24	26	734548	39.35	52.42	51	782445.985700427
Chad Collins	2017	59.31	281.4	60.93	-0.25	26	693743	42.29	53.21	44	723567.414723426
Chad Collins	2019	NA	NA	NA	NA	15	59164	NA	NA	NA	59164
Chad Ginn	1994	NA	NA	NA	NA	1	1618	NA	NA	NA	2790.71479282622
Charl Schwartzel	2011	61.73	297	65.97	-0.27	15	2604558	38.79	47.92	30	2960242.89458335
Charl Schwartzel	2012	61.41	295.8	62.65	-0.28	16	1138844	39.92	51.81	28	1268125.56383644
Charl Schwartzel	2013	59.87	296.1	65.85	-0.31	19	2256723	39.05	50.66	48	2476627.72926594
Charl Schwartzel	2014	59.45	297.8	63.53	-0.31	18	1997482	42.2	54.78	30	2157131.6928402
Charl Schwartzel	2015	60.81	300.4	64.99	-0.26	19	1209528	37.48	50.98	36	1304652.42521001
Charl Schwartzel	2016	56.86	296.7	68.73	-0.26	19	2936027	38.57	51.16	36	3127477.76872045
Charl Schwartzel	2017	54.31	299.1	61.76	-0.29	18	2156036	41.94	57.61	20	2248725.24057271
Charl Schwartzel	2018	55.19	299.5	61.11	-0.25	20	1710179	41.38	49.26	42	1741171.03614298
Charl Schwartzel	2019	NA	NA	NA	NA	13	232725	NA	NA	NA	232725
Charl Schwartzel	2020	NA	NA	NA	NA	12	677980	NA	NA	NA	665912.270737305
